fecha,indicador,bloque,unidad,valor
2019-02-02,Dólar CCL,monetario_financiero,$/USD (venta),37.45
2019-02-03,Dólar CCL,monetario_financiero,$/USD (venta),37.45
2019-02-04,Dólar CCL,monetario_financiero,$/USD (venta),37.31
2019-02-05,Dólar CCL,monetario_financiero,$/USD (venta),37.13
2019-02-06,Dólar CCL,monetario_financiero,$/USD (venta),37.15
2019-02-07,Dólar CCL,monetario_financiero,$/USD (venta),37.48
2019-02-08,Dólar CCL,monetario_financiero,$/USD (venta),37.76
2019-02-09,Dólar CCL,monetario_financiero,$/USD (venta),37.76
2019-02-10,Dólar CCL,monetario_financiero,$/USD (venta),37.76
2019-02-11,Dólar CCL,monetario_financiero,$/USD (venta),37.85
2019-02-12,Dólar CCL,monetario_financiero,$/USD (venta),38.05
2019-02-13,Dólar CCL,monetario_financiero,$/USD (venta),38.02
2019-02-14,Dólar CCL,monetario_financiero,$/USD (venta),38.23
2019-02-15,Dólar CCL,monetario_financiero,$/USD (venta),38.35
2019-02-16,Dólar CCL,monetario_financiero,$/USD (venta),38.35
2019-02-17,Dólar CCL,monetario_financiero,$/USD (venta),38.35
2019-02-18,Dólar CCL,monetario_financiero,$/USD (venta),38.35
2019-02-19,Dólar CCL,monetario_financiero,$/USD (venta),39.32
2019-02-20,Dólar CCL,monetario_financiero,$/USD (venta),39.96
2019-02-21,Dólar CCL,monetario_financiero,$/USD (venta),39.96
2019-02-22,Dólar CCL,monetario_financiero,$/USD (venta),39.76
2019-02-23,Dólar CCL,monetario_financiero,$/USD (venta),39.76
2019-02-24,Dólar CCL,monetario_financiero,$/USD (venta),39.76
2019-02-25,Dólar CCL,monetario_financiero,$/USD (venta),39.34
2019-02-26,Dólar CCL,monetario_financiero,$/USD (venta),39.19
2019-02-27,Dólar CCL,monetario_financiero,$/USD (venta),39.09
2019-02-28,Dólar CCL,monetario_financiero,$/USD (venta),39.04
2019-03-01,Dólar CCL,monetario_financiero,$/USD (venta),39.35
2019-03-02,Dólar CCL,monetario_financiero,$/USD (venta),39.35
2019-03-03,Dólar CCL,monetario_financiero,$/USD (venta),39.35
2019-03-04,Dólar CCL,monetario_financiero,$/USD (venta),39.35
2019-03-05,Dólar CCL,monetario_financiero,$/USD (venta),39.35
2019-03-06,Dólar CCL,monetario_financiero,$/USD (venta),40.31
2019-03-07,Dólar CCL,monetario_financiero,$/USD (venta),40.76
2019-03-08,Dólar CCL,monetario_financiero,$/USD (venta),42.8
2019-03-09,Dólar CCL,monetario_financiero,$/USD (venta),42.8
2019-03-10,Dólar CCL,monetario_financiero,$/USD (venta),42.8
2019-03-11,Dólar CCL,monetario_financiero,$/USD (venta),41.43
2019-03-12,Dólar CCL,monetario_financiero,$/USD (venta),41.32
2019-03-13,Dólar CCL,monetario_financiero,$/USD (venta),41.39
2019-03-14,Dólar CCL,monetario_financiero,$/USD (venta),41.27
2019-03-15,Dólar CCL,monetario_financiero,$/USD (venta),40.8
2019-03-16,Dólar CCL,monetario_financiero,$/USD (venta),40.8
2019-03-17,Dólar CCL,monetario_financiero,$/USD (venta),40.8
2019-03-18,Dólar CCL,monetario_financiero,$/USD (venta),40.13
2019-03-19,Dólar CCL,monetario_financiero,$/USD (venta),40.02
2019-03-20,Dólar CCL,monetario_financiero,$/USD (venta),40.31
2019-03-21,Dólar CCL,monetario_financiero,$/USD (venta),40.74
2019-03-22,Dólar CCL,monetario_financiero,$/USD (venta),40.96
2019-03-23,Dólar CCL,monetario_financiero,$/USD (venta),40.96
2019-03-24,Dólar CCL,monetario_financiero,$/USD (venta),40.96
2019-03-25,Dólar CCL,monetario_financiero,$/USD (venta),42.07
2019-03-26,Dólar CCL,monetario_financiero,$/USD (venta),42.04
2019-03-27,Dólar CCL,monetario_financiero,$/USD (venta),42.58
2019-03-28,Dólar CCL,monetario_financiero,$/USD (venta),43.92
2019-03-29,Dólar CCL,monetario_financiero,$/USD (venta),43.67
2019-03-30,Dólar CCL,monetario_financiero,$/USD (venta),43.67
2019-03-31,Dólar CCL,monetario_financiero,$/USD (venta),43.67
2019-04-01,Dólar CCL,monetario_financiero,$/USD (venta),43.53
2019-04-02,Dólar CCL,monetario_financiero,$/USD (venta),43.53
2019-04-03,Dólar CCL,monetario_financiero,$/USD (venta),43.27
2019-04-04,Dólar CCL,monetario_financiero,$/USD (venta),42.71
2019-04-05,Dólar CCL,monetario_financiero,$/USD (venta),43.4
2019-04-06,Dólar CCL,monetario_financiero,$/USD (venta),43.4
2019-04-07,Dólar CCL,monetario_financiero,$/USD (venta),43.4
2019-04-08,Dólar CCL,monetario_financiero,$/USD (venta),43.49
2019-04-09,Dólar CCL,monetario_financiero,$/USD (venta),43.49
2019-04-10,Dólar CCL,monetario_financiero,$/USD (venta),43.41
2019-04-11,Dólar CCL,monetario_financiero,$/USD (venta),43.05
2019-04-12,Dólar CCL,monetario_financiero,$/USD (venta),42.97
2019-04-13,Dólar CCL,monetario_financiero,$/USD (venta),42.97
2019-04-14,Dólar CCL,monetario_financiero,$/USD (venta),42.97
2019-04-15,Dólar CCL,monetario_financiero,$/USD (venta),42.26
2019-04-16,Dólar CCL,monetario_financiero,$/USD (venta),41.77
2019-04-17,Dólar CCL,monetario_financiero,$/USD (venta),43.06
2019-04-18,Dólar CCL,monetario_financiero,$/USD (venta),43.06
2019-04-19,Dólar CCL,monetario_financiero,$/USD (venta),43.06
2019-04-20,Dólar CCL,monetario_financiero,$/USD (venta),43.06
2019-04-21,Dólar CCL,monetario_financiero,$/USD (venta),43.06
2019-04-22,Dólar CCL,monetario_financiero,$/USD (venta),42.36
2019-04-23,Dólar CCL,monetario_financiero,$/USD (venta),42.68
2019-04-24,Dólar CCL,monetario_financiero,$/USD (venta),42.43
2019-04-25,Dólar CCL,monetario_financiero,$/USD (venta),44.54
2019-04-26,Dólar CCL,monetario_financiero,$/USD (venta),45.1
2019-04-27,Dólar CCL,monetario_financiero,$/USD (venta),45.1
2019-04-28,Dólar CCL,monetario_financiero,$/USD (venta),45.1
2019-04-29,Dólar CCL,monetario_financiero,$/USD (venta),46.46
2019-04-30,Dólar CCL,monetario_financiero,$/USD (venta),46.46
2019-05-01,Dólar CCL,monetario_financiero,$/USD (venta),46.46
2019-05-02,Dólar CCL,monetario_financiero,$/USD (venta),44.38
2019-05-03,Dólar CCL,monetario_financiero,$/USD (venta),44.99
2019-05-04,Dólar CCL,monetario_financiero,$/USD (venta),44.99
2019-05-05,Dólar CCL,monetario_financiero,$/USD (venta),44.99
2019-05-06,Dólar CCL,monetario_financiero,$/USD (venta),44.66
2019-05-07,Dólar CCL,monetario_financiero,$/USD (venta),44.93
2019-05-08,Dólar CCL,monetario_financiero,$/USD (venta),45.43
2019-05-09,Dólar CCL,monetario_financiero,$/USD (venta),45.42
2019-05-10,Dólar CCL,monetario_financiero,$/USD (venta),45.24
2019-05-11,Dólar CCL,monetario_financiero,$/USD (venta),45.24
2019-05-12,Dólar CCL,monetario_financiero,$/USD (venta),45.24
2019-05-13,Dólar CCL,monetario_financiero,$/USD (venta),45.07
2019-05-14,Dólar CCL,monetario_financiero,$/USD (venta),45.36
2019-05-15,Dólar CCL,monetario_financiero,$/USD (venta),45.85
2019-05-16,Dólar CCL,monetario_financiero,$/USD (venta),44.97
2019-05-17,Dólar CCL,monetario_financiero,$/USD (venta),45.12
2019-05-18,Dólar CCL,monetario_financiero,$/USD (venta),45.12
2019-05-19,Dólar CCL,monetario_financiero,$/USD (venta),45.12
2019-05-20,Dólar CCL,monetario_financiero,$/USD (venta),45.31
2019-05-21,Dólar CCL,monetario_financiero,$/USD (venta),45.4
2019-05-22,Dólar CCL,monetario_financiero,$/USD (venta),44.92
2019-05-23,Dólar CCL,monetario_financiero,$/USD (venta),44.92
2019-05-24,Dólar CCL,monetario_financiero,$/USD (venta),45.31
2019-05-25,Dólar CCL,monetario_financiero,$/USD (venta),45.31
2019-05-26,Dólar CCL,monetario_financiero,$/USD (venta),45.31
2019-05-27,Dólar CCL,monetario_financiero,$/USD (venta),45.31
2019-05-28,Dólar CCL,monetario_financiero,$/USD (venta),45.16
2019-05-29,Dólar CCL,monetario_financiero,$/USD (venta),44.88
2019-05-30,Dólar CCL,monetario_financiero,$/USD (venta),44.78
2019-05-31,Dólar CCL,monetario_financiero,$/USD (venta),44.86
2019-06-01,Dólar CCL,monetario_financiero,$/USD (venta),44.86
2019-06-02,Dólar CCL,monetario_financiero,$/USD (venta),44.86
2019-06-03,Dólar CCL,monetario_financiero,$/USD (venta),44.84
2019-06-04,Dólar CCL,monetario_financiero,$/USD (venta),44.87
2019-06-05,Dólar CCL,monetario_financiero,$/USD (venta),44.49
2019-06-06,Dólar CCL,monetario_financiero,$/USD (venta),44.74
2019-06-07,Dólar CCL,monetario_financiero,$/USD (venta),44.95
2019-06-08,Dólar CCL,monetario_financiero,$/USD (venta),44.95
2019-06-09,Dólar CCL,monetario_financiero,$/USD (venta),44.95
2019-06-10,Dólar CCL,monetario_financiero,$/USD (venta),44.96
2019-06-11,Dólar CCL,monetario_financiero,$/USD (venta),44.78
2019-06-12,Dólar CCL,monetario_financiero,$/USD (venta),44.1
2019-06-13,Dólar CCL,monetario_financiero,$/USD (venta),42.93
2019-06-14,Dólar CCL,monetario_financiero,$/USD (venta),43.56
2019-06-15,Dólar CCL,monetario_financiero,$/USD (venta),43.56
2019-06-16,Dólar CCL,monetario_financiero,$/USD (venta),43.56
2019-06-17,Dólar CCL,monetario_financiero,$/USD (venta),43.56
2019-06-18,Dólar CCL,monetario_financiero,$/USD (venta),44.26
2019-06-19,Dólar CCL,monetario_financiero,$/USD (venta),43.72
2019-06-20,Dólar CCL,monetario_financiero,$/USD (venta),43.72
2019-06-21,Dólar CCL,monetario_financiero,$/USD (venta),43.5
2019-06-22,Dólar CCL,monetario_financiero,$/USD (venta),43.5
2019-06-23,Dólar CCL,monetario_financiero,$/USD (venta),43.5
2019-06-24,Dólar CCL,monetario_financiero,$/USD (venta),43.02
2019-06-25,Dólar CCL,monetario_financiero,$/USD (venta),42.68
2019-06-26,Dólar CCL,monetario_financiero,$/USD (venta),42.6
2019-06-27,Dólar CCL,monetario_financiero,$/USD (venta),42.74
2019-06-28,Dólar CCL,monetario_financiero,$/USD (venta),43.07
2019-06-29,Dólar CCL,monetario_financiero,$/USD (venta),43.07
2019-06-30,Dólar CCL,monetario_financiero,$/USD (venta),43.07
2019-07-01,Dólar CCL,monetario_financiero,$/USD (venta),43.05
2019-07-02,Dólar CCL,monetario_financiero,$/USD (venta),42.46
2019-07-03,Dólar CCL,monetario_financiero,$/USD (venta),42.25
2019-07-04,Dólar CCL,monetario_financiero,$/USD (venta),42.25
2019-07-05,Dólar CCL,monetario_financiero,$/USD (venta),42.29
2019-07-06,Dólar CCL,monetario_financiero,$/USD (venta),42.29
2019-07-07,Dólar CCL,monetario_financiero,$/USD (venta),42.29
2019-07-08,Dólar CCL,monetario_financiero,$/USD (venta),42.29
2019-07-09,Dólar CCL,monetario_financiero,$/USD (venta),42.29
2019-07-10,Dólar CCL,monetario_financiero,$/USD (venta),42.21
2019-07-11,Dólar CCL,monetario_financiero,$/USD (venta),41.95
2019-07-12,Dólar CCL,monetario_financiero,$/USD (venta),41.92
2019-07-13,Dólar CCL,monetario_financiero,$/USD (venta),41.92
2019-07-14,Dólar CCL,monetario_financiero,$/USD (venta),41.92
2019-07-15,Dólar CCL,monetario_financiero,$/USD (venta),41.94
2019-07-16,Dólar CCL,monetario_financiero,$/USD (venta),42.44
2019-07-17,Dólar CCL,monetario_financiero,$/USD (venta),42.82
2019-07-18,Dólar CCL,monetario_financiero,$/USD (venta),42.64
2019-07-19,Dólar CCL,monetario_financiero,$/USD (venta),42.62
2019-07-20,Dólar CCL,monetario_financiero,$/USD (venta),42.62
2019-07-21,Dólar CCL,monetario_financiero,$/USD (venta),42.62
2019-07-22,Dólar CCL,monetario_financiero,$/USD (venta),42.62
2019-07-23,Dólar CCL,monetario_financiero,$/USD (venta),42.47
2019-07-24,Dólar CCL,monetario_financiero,$/USD (venta),42.98
2019-07-25,Dólar CCL,monetario_financiero,$/USD (venta),43.41
2019-07-26,Dólar CCL,monetario_financiero,$/USD (venta),43.79
2019-07-27,Dólar CCL,monetario_financiero,$/USD (venta),43.79
2019-07-28,Dólar CCL,monetario_financiero,$/USD (venta),43.79
2019-07-29,Dólar CCL,monetario_financiero,$/USD (venta),43.51
2019-07-30,Dólar CCL,monetario_financiero,$/USD (venta),43.88
2019-07-31,Dólar CCL,monetario_financiero,$/USD (venta),44.04
2019-08-01,Dólar CCL,monetario_financiero,$/USD (venta),44.78
2019-08-02,Dólar CCL,monetario_financiero,$/USD (venta),44.78
2019-08-03,Dólar CCL,monetario_financiero,$/USD (venta),44.78
2019-08-04,Dólar CCL,monetario_financiero,$/USD (venta),44.78
2019-08-05,Dólar CCL,monetario_financiero,$/USD (venta),45.04
2019-08-06,Dólar CCL,monetario_financiero,$/USD (venta),45.75
2019-08-07,Dólar CCL,monetario_financiero,$/USD (venta),45.78
2019-08-08,Dólar CCL,monetario_financiero,$/USD (venta),45.66
2019-08-09,Dólar CCL,monetario_financiero,$/USD (venta),45.51
2019-08-10,Dólar CCL,monetario_financiero,$/USD (venta),45.51
2019-08-11,Dólar CCL,monetario_financiero,$/USD (venta),45.51
2019-08-12,Dólar CCL,monetario_financiero,$/USD (venta),46.19
2019-08-13,Dólar CCL,monetario_financiero,$/USD (venta),55.39
2019-08-14,Dólar CCL,monetario_financiero,$/USD (venta),57.5
2019-08-15,Dólar CCL,monetario_financiero,$/USD (venta),60.95
2019-08-16,Dólar CCL,monetario_financiero,$/USD (venta),58.15
2019-08-17,Dólar CCL,monetario_financiero,$/USD (venta),58.15
2019-08-18,Dólar CCL,monetario_financiero,$/USD (venta),58.15
2019-08-19,Dólar CCL,monetario_financiero,$/USD (venta),58.15
2019-08-20,Dólar CCL,monetario_financiero,$/USD (venta),56.87
2019-08-21,Dólar CCL,monetario_financiero,$/USD (venta),56.23
2019-08-22,Dólar CCL,monetario_financiero,$/USD (venta),55.56
2019-08-23,Dólar CCL,monetario_financiero,$/USD (venta),55.32
2019-08-24,Dólar CCL,monetario_financiero,$/USD (venta),55.32
2019-08-25,Dólar CCL,monetario_financiero,$/USD (venta),55.32
2019-08-26,Dólar CCL,monetario_financiero,$/USD (venta),55.56
2019-08-27,Dólar CCL,monetario_financiero,$/USD (venta),55.94
2019-08-28,Dólar CCL,monetario_financiero,$/USD (venta),57.15
2019-08-29,Dólar CCL,monetario_financiero,$/USD (venta),60.87
2019-08-30,Dólar CCL,monetario_financiero,$/USD (venta),59.68
2019-08-31,Dólar CCL,monetario_financiero,$/USD (venta),59.68
2019-09-01,Dólar CCL,monetario_financiero,$/USD (venta),59.68
2019-09-02,Dólar CCL,monetario_financiero,$/USD (venta),65.22
2019-09-03,Dólar CCL,monetario_financiero,$/USD (venta),61.87
2019-09-04,Dólar CCL,monetario_financiero,$/USD (venta),62.06
2019-09-05,Dólar CCL,monetario_financiero,$/USD (venta),61.8
2019-09-06,Dólar CCL,monetario_financiero,$/USD (venta),61.96
2019-09-07,Dólar CCL,monetario_financiero,$/USD (venta),61.96
2019-09-08,Dólar CCL,monetario_financiero,$/USD (venta),61.96
2019-09-09,Dólar CCL,monetario_financiero,$/USD (venta),64.74
2019-09-10,Dólar CCL,monetario_financiero,$/USD (venta),64.06
2019-09-11,Dólar CCL,monetario_financiero,$/USD (venta),66.24
2019-09-12,Dólar CCL,monetario_financiero,$/USD (venta),67.62
2019-09-13,Dólar CCL,monetario_financiero,$/USD (venta),68.78
2019-09-14,Dólar CCL,monetario_financiero,$/USD (venta),68.78
2019-09-15,Dólar CCL,monetario_financiero,$/USD (venta),68.78
2019-09-16,Dólar CCL,monetario_financiero,$/USD (venta),71.23
2019-09-17,Dólar CCL,monetario_financiero,$/USD (venta),69.03
2019-09-18,Dólar CCL,monetario_financiero,$/USD (venta),68.65
2019-09-19,Dólar CCL,monetario_financiero,$/USD (venta),69.4
2019-09-20,Dólar CCL,monetario_financiero,$/USD (venta),68.87
2019-09-21,Dólar CCL,monetario_financiero,$/USD (venta),68.87
2019-09-22,Dólar CCL,monetario_financiero,$/USD (venta),68.87
2019-09-23,Dólar CCL,monetario_financiero,$/USD (venta),68.29
2019-09-24,Dólar CCL,monetario_financiero,$/USD (venta),67.45
2019-09-25,Dólar CCL,monetario_financiero,$/USD (venta),65.93
2019-09-26,Dólar CCL,monetario_financiero,$/USD (venta),63.76
2019-09-27,Dólar CCL,monetario_financiero,$/USD (venta),64.09
2019-09-28,Dólar CCL,monetario_financiero,$/USD (venta),64.09
2019-09-29,Dólar CCL,monetario_financiero,$/USD (venta),64.09
2019-09-30,Dólar CCL,monetario_financiero,$/USD (venta),62.58
2019-10-01,Dólar CCL,monetario_financiero,$/USD (venta),63.31
2019-10-02,Dólar CCL,monetario_financiero,$/USD (venta),66.08
2019-10-03,Dólar CCL,monetario_financiero,$/USD (venta),67.91
2019-10-04,Dólar CCL,monetario_financiero,$/USD (venta),65.71
2019-10-05,Dólar CCL,monetario_financiero,$/USD (venta),65.71
2019-10-06,Dólar CCL,monetario_financiero,$/USD (venta),65.71
2019-10-07,Dólar CCL,monetario_financiero,$/USD (venta),66.97
2019-10-08,Dólar CCL,monetario_financiero,$/USD (venta),64.68
2019-10-09,Dólar CCL,monetario_financiero,$/USD (venta),67.34
2019-10-10,Dólar CCL,monetario_financiero,$/USD (venta),68.16
2019-10-11,Dólar CCL,monetario_financiero,$/USD (venta),68.23
2019-10-12,Dólar CCL,monetario_financiero,$/USD (venta),68.23
2019-10-13,Dólar CCL,monetario_financiero,$/USD (venta),68.23
2019-10-14,Dólar CCL,monetario_financiero,$/USD (venta),68.23
2019-10-15,Dólar CCL,monetario_financiero,$/USD (venta),68.45
2019-10-16,Dólar CCL,monetario_financiero,$/USD (venta),68.65
2019-10-17,Dólar CCL,monetario_financiero,$/USD (venta),69.31
2019-10-18,Dólar CCL,monetario_financiero,$/USD (venta),73.83
2019-10-19,Dólar CCL,monetario_financiero,$/USD (venta),73.83
2019-10-20,Dólar CCL,monetario_financiero,$/USD (venta),73.83
2019-10-21,Dólar CCL,monetario_financiero,$/USD (venta),73.83
2019-10-22,Dólar CCL,monetario_financiero,$/USD (venta),75.17
2019-10-23,Dólar CCL,monetario_financiero,$/USD (venta),79.59
2019-10-24,Dólar CCL,monetario_financiero,$/USD (venta),77.38
2019-10-25,Dólar CCL,monetario_financiero,$/USD (venta),79.62
2019-10-26,Dólar CCL,monetario_financiero,$/USD (venta),79.62
2019-10-27,Dólar CCL,monetario_financiero,$/USD (venta),79.62
2019-10-28,Dólar CCL,monetario_financiero,$/USD (venta),81.08
2019-10-29,Dólar CCL,monetario_financiero,$/USD (venta),81.53
2019-10-30,Dólar CCL,monetario_financiero,$/USD (venta),75.7
2019-10-31,Dólar CCL,monetario_financiero,$/USD (venta),78.54
2019-11-01,Dólar CCL,monetario_financiero,$/USD (venta),79.97
2019-11-02,Dólar CCL,monetario_financiero,$/USD (venta),79.97
2019-11-03,Dólar CCL,monetario_financiero,$/USD (venta),79.97
2019-11-04,Dólar CCL,monetario_financiero,$/USD (venta),80.0
2019-11-05,Dólar CCL,monetario_financiero,$/USD (venta),79.03
2019-11-06,Dólar CCL,monetario_financiero,$/USD (venta),79.03
2019-11-07,Dólar CCL,monetario_financiero,$/USD (venta),78.49
2019-11-08,Dólar CCL,monetario_financiero,$/USD (venta),78.22
2019-11-09,Dólar CCL,monetario_financiero,$/USD (venta),78.22
2019-11-10,Dólar CCL,monetario_financiero,$/USD (venta),78.22
2019-11-11,Dólar CCL,monetario_financiero,$/USD (venta),78.2
2019-11-12,Dólar CCL,monetario_financiero,$/USD (venta),77.12
2019-11-13,Dólar CCL,monetario_financiero,$/USD (venta),78.11
2019-11-14,Dólar CCL,monetario_financiero,$/USD (venta),75.97
2019-11-15,Dólar CCL,monetario_financiero,$/USD (venta),76.77
2019-11-16,Dólar CCL,monetario_financiero,$/USD (venta),76.77
2019-11-17,Dólar CCL,monetario_financiero,$/USD (venta),76.77
2019-11-18,Dólar CCL,monetario_financiero,$/USD (venta),76.77
2019-11-19,Dólar CCL,monetario_financiero,$/USD (venta),75.67
2019-11-20,Dólar CCL,monetario_financiero,$/USD (venta),75.84
2019-11-21,Dólar CCL,monetario_financiero,$/USD (venta),75.34
2019-11-22,Dólar CCL,monetario_financiero,$/USD (venta),75.02
2019-11-23,Dólar CCL,monetario_financiero,$/USD (venta),75.02
2019-11-24,Dólar CCL,monetario_financiero,$/USD (venta),75.02
2019-11-25,Dólar CCL,monetario_financiero,$/USD (venta),75.02
2019-11-26,Dólar CCL,monetario_financiero,$/USD (venta),74.82
2019-11-27,Dólar CCL,monetario_financiero,$/USD (venta),72.27
2019-11-28,Dólar CCL,monetario_financiero,$/USD (venta),72.84
2019-11-29,Dólar CCL,monetario_financiero,$/USD (venta),73.49
2019-11-30,Dólar CCL,monetario_financiero,$/USD (venta),73.49
2019-12-01,Dólar CCL,monetario_financiero,$/USD (venta),73.49
2019-12-02,Dólar CCL,monetario_financiero,$/USD (venta),74.33
2019-12-03,Dólar CCL,monetario_financiero,$/USD (venta),75.01
2019-12-04,Dólar CCL,monetario_financiero,$/USD (venta),74.64
2019-12-05,Dólar CCL,monetario_financiero,$/USD (venta),76.39
2019-12-06,Dólar CCL,monetario_financiero,$/USD (venta),79.13
2019-12-07,Dólar CCL,monetario_financiero,$/USD (venta),79.13
2019-12-08,Dólar CCL,monetario_financiero,$/USD (venta),79.13
2019-12-09,Dólar CCL,monetario_financiero,$/USD (venta),78.88
2019-12-10,Dólar CCL,monetario_financiero,$/USD (venta),76.6
2019-12-11,Dólar CCL,monetario_financiero,$/USD (venta),74.19
2019-12-12,Dólar CCL,monetario_financiero,$/USD (venta),75.96
2019-12-13,Dólar CCL,monetario_financiero,$/USD (venta),73.18
2019-12-14,Dólar CCL,monetario_financiero,$/USD (venta),73.18
2019-12-15,Dólar CCL,monetario_financiero,$/USD (venta),73.18
2019-12-16,Dólar CCL,monetario_financiero,$/USD (venta),74.07
