fecha,Base monetaria,Bienes de capital,Bienes de consumo,Bienes intermedios,Brecha cambiaria (CCL/oficial),Combustibles y energía,Combustibles y lubricantes,Compras netas de divisas del BCRA,Compras netas de divisas: Sector privado,Compras netas de divisas: Tesoro Nacional,Dólar CCL,Dólar MEP,Dólar blue,Dólar oficial,EMAE (actividad económica),"EMAE No urbano (agro, minería y pesca)",EMAE Urbano,EMAE · Administración pública y defensa,"EMAE · Agricultura, ganadería y silvicultura",EMAE · Comercio mayorista y minorista,EMAE · Construcción,"EMAE · Electricidad, gas y agua",EMAE · Enseñanza,EMAE · Explotación de minas y canteras,EMAE · Hoteles y restaurantes,EMAE · Impuestos netos de subsidios,EMAE · Industria manufacturera,EMAE · Inmobiliarias y empresariales,EMAE · Intermediación financiera,EMAE · Otros servicios comunitarios,EMAE · Pesca,EMAE · Servicios sociales y de salud,EMAE · Transporte y comunicaciones,Empleo registrado: Administración pública y defensa,"Empleo registrado: Agricultura, ganadería y silvicultura",Empleo registrado: Comercio mayorista y minorista,Empleo registrado: Construcción,"Empleo registrado: Electricidad, gas y agua",Empleo registrado: Enseñanza,Empleo registrado: Explotación de minas y canteras,Empleo registrado: Hoteles y restaurantes,Empleo registrado: Industria manufacturera,Empleo registrado: Inmobiliarias y empresariales,Empleo registrado: Intermediación financiera,Empleo registrado: Otros servicios comunitarios,Empleo registrado: Pesca,Empleo registrado: Servicios sociales y de salud,Empleo registrado: Transporte y comunicaciones,Exportaciones a Brasil,Exportaciones a Chile,Exportaciones a China,Exportaciones a Estados Unidos,Exportaciones a India,Exportaciones totales,IPC Estacionales (var. mensual),IPC Nacional - Nivel general,IPC Núcleo (var. mensual),IPC Regulados (var. mensual),IPC división: Alimentos y bebidas no alcohólicas,IPC división: Bebidas alcohólicas y tabaco,IPC división: Bienes y servicios varios,IPC división: Comunicación,IPC división: Educación,IPC división: Equipamiento y mantenimiento del hogar,IPC división: Prendas de vestir y calzado,IPC división: Recreación y cultura,IPC división: Restaurantes y hoteles,IPC división: Salud,IPC división: Transporte,"IPC división: Vivienda, agua, electricidad y otros combustibles",IPI manufacturero (industria),Importaciones totales,"Inflación esperada (REM, próximo mes)",Inflación interanual (IPC),Inflación mensual (IPC),M1 (circulante + cta. cte.),M2 (agregado total),M3 (agregado amplio),Manufacturas de origen agropecuario (MOA),Manufacturas de origen industrial (MOI),Morosidad: bancos privados,Morosidad: bancos públicos,Morosidad: sistema financiero,Piezas y accesorios para bienes de capital,Productos primarios,Préstamos a Empresas (Comerciales),Préstamos a Familias (Consumo + Garantía real),Préstamos al sector privado,"Préstamos al sector privado, variación % real mensual",Reservas ajustadas (swap China + organismos internacionales),Reservas internacionales (BCRA),Resto (importaciones por uso),Riesgo país (EMBI),Salario real (deflactado por IPC),Salario real no registrado - sector privado,Salario real registrado - sector privado,Salario real registrado - sector público,Saldo comercial,Tasa BADLAR (mayorista),Tasa de desempleo,Tasa de informalidad laboral (asalariados sin descuento jubilatorio),Tasa de política monetaria,Tipo de cambio real multilateral,Vehículos automotores de pasajeros,Venta de vehículos 0km al mercado interno
2015-10-04,,,,,52.222222222222214,,,,,,13.7,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.125,,,,75.5096733177356,,
2015-10-05,,,,,54.44444444444445,,,,,,13.9,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,,,,,,21.375,,,,75.7460246561868,,
2015-10-06,,,,,55.77777777777777,,,,,,14.02,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,,,,,,21.625,,,,76.26574731468249,,
2015-10-07,,,,,55.44444444444445,,,,,,13.99,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0,,,,,,20.4375,,,,76.28190852852586,,
2015-10-08,,,,,54.88888888888888,,,,,,13.94,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.0,,,,,,21.625,,,,76.58890691861079,,
2015-10-09,,,,,54.11111111111111,,,,,,13.87,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.0,,,,,,21.4375,,,,77.16387460504966,,
2015-10-10,,,,,54.11111111111111,,,,,,13.87,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4375,,,,77.12699419496562,,
2015-10-11,,,,,54.11111111111111,,,,,,13.87,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4375,,,,77.09013141184307,,
2015-10-12,,,,,54.11111111111111,,,,,,13.87,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4375,,,,77.05328624725725,,
2015-10-13,,,,,54.999999999999986,,,,,,13.95,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,,,,,,21.6875,,,,76.46222471242291,,
2015-10-14,,,,,53.88888888888887,,,,,,13.85,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0,,,,,,21.3125,,,,76.57717337218784,,
2015-10-15,,,,,51.88888888888889,,,,,,13.67,,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0,,,,,,21.875,,,,76.67847935494369,,
2015-10-16,,,,,38.000000000000014,,,,,,13.8,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.0,,,,,,22.0,,,,76.65132737905567,,
2015-10-17,,,,,38.000000000000014,,,,,,13.8,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,76.6146919404946,,
2015-10-18,,,,,38.000000000000014,,,,,,13.8,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,76.57807401181108,,
2015-10-19,,,,,39.7,,,,,,13.97,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0,,,,,,21.0625,,,,76.05864728814703,,
2015-10-20,,,,,40.5,,,,,,14.05,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,,,,,,21.875,,,,76.01807090759782,,
2015-10-21,,,,,39.39999999999999,,,,,,13.94,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.0,,,,,,21.75,,,,75.98341695982354,,
2015-10-22,,,,,40.39999999999999,,,,,,14.04,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0,,,,,,21.25,,,,75.57598496635862,,
2015-10-23,,,,,41.1,,,,,,14.11,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0,,,,,,21.625,,,,75.57806137508366,,
2015-10-24,,,,,41.1,,,,,,14.11,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.625,,,,75.54193890312204,,
2015-10-25,,,,,41.1,,,,,,14.11,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.625,,,,75.50583369586603,,
2015-10-26,,,,,41.19999999999999,,,,,,14.12,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0,,,,,,21.5625,,,,75.55756461936063,,
2015-10-27,,,,,40.39999999999999,,,,,,14.04,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,,,,,,21.5625,,,,75.52065279756368,,
2015-10-28,,,,,35.699999999999996,,,,,,13.57,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,,,,,,21.8125,,,,75.62979146949486,,
2015-10-29,,,,,36.999999999999986,,,,,,13.7,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0,,,,,,22.5625,,,,75.66225588369535,,
2015-10-30,,,,,36.60000000000001,,,,,,13.66,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.0,,,,,,22.625,,,,75.8238124690608,,
2015-10-31,,,,,36.60000000000001,,,,,,13.66,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,22.625,,,,75.78757254056693,,
2015-11-01,559688.3513904833,1049.2950246648395,616.2081327867002,1451.5029292623265,36.60000000000001,163.0894579597713,287.86212504435,-25822.35,-20454.35,-5368.0,13.66,,16.0,10.0,146.175581385648,111.44897865540952,99.4459040881605,151.95932252697258,86.56550086788613,166.60493276222985,147.6178508325756,133.47495532195197,156.63412783452375,92.5642196247663,166.9606018536268,159.04446587539255,141.44752232550132,138.0781014955367,183.62189933595516,146.29185875601542,168.75426504702273,164.56945414306088,185.17533638974763,,,,,,,,,,,,,,,,769.82493829425,200.24404138494,203.36832863752,381.15379195629,259.11187959569,3999.0,,,,,,,,,,,,,,,,,,4700.0,,,,510277.60668848804,933072.6220717208,1474772.0400218216,1695.7360647173252,1523.483071640716,1.5796086622818863,1.7948798497838705,1.7289316831035122,1041.670928121472,616.3202506231569,343390.27232684445,417953.1559331555,761343.42826,,,,22.496564151019967,,,,,,-701.0,22.625,,,,75.73369963503902,233.0583068076519,52526.0
2015-11-02,,,,,36.9,,,,,,13.69,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,22.375,,,,75.75211590418033,,
2015-11-03,,,,,37.40000000000001,,,,,,13.74,,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.0,,,,,,23.75,,,,76.29889011956163,,
2015-11-04,,,,,37.7,,,,,,13.77,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.0,,,,,,22.875,,,,75.86622830587166,,
2015-11-05,,,,,37.40000000000001,,,,,,13.74,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.0,,,,,,22.9375,,,,75.98059681006649,,
2015-11-06,,,,,37.40000000000001,,,,,,13.74,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,,,,,,22.9375,,,,75.92658669499504,,
2015-11-07,,,,,37.40000000000001,,,,,,13.74,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9375,,,,75.87261497252184,,
2015-11-08,,,,,37.40000000000001,,,,,,13.74,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9375,,,,75.81868161535593,,
2015-11-09,,,,,38.59999999999999,,,,,,13.86,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,,,,,,22.625,,,,75.40185476546904,,
2015-11-10,,,,,42.899999999999984,,,,,,14.29,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0,,,,,,23.5625,,,,75.3559378310278,,
2015-11-11,,,,,43.69999999999998,,,,,,14.37,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.875,,,,75.48938393159315,,
2015-11-12,,,,,42.50000000000001,,,,,,14.25,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,,,,,,23.5625,,,,75.5549430470496,,
2015-11-13,,,,,43.69999999999998,,,,,,14.37,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,23.4375,,,,75.1805199353528,,
2015-11-14,,,,,43.69999999999998,,,,,,14.37,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4375,,,,75.12707854763919,,
2015-11-15,,,,,43.69999999999998,,,,,,14.37,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4375,,,,75.07367514824915,,
2015-11-16,,,,,44.600000000000016,,,,,,14.46,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0,,,,,,23.75,,,,75.05026065059357,,
2015-11-17,,,,,47.69999999999999,,,,,,14.77,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.0,,,,,,24.1875,,,,75.06699320016247,,
2015-11-18,,,,,49.2,,,,,,14.92,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.0,,,,,,22.8125,,,,75.14111504479456,,
2015-11-19,,,,,48.6,,,,,,14.86,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0,,,,,,23.375,,,,75.67409586182166,,
2015-11-20,,,,,48.90000000000001,,,,,,14.89,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,,,,,,23.4375,,,,75.7528135958968,,
2015-11-21,,,,,48.90000000000001,,,,,,14.89,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4375,,,,75.69896539844808,,
2015-11-22,,,,,48.90000000000001,,,,,,14.89,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4375,,,,75.64515547849999,,
2015-11-23,,,,,48.6,,,,,,14.86,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.0,,,,,,24.0625,,,,75.41685312461149,,
2015-11-24,,,,,46.0,,,,,,14.6,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0,,,,,,23.6875,,,,75.61397228887617,,
2015-11-25,,,,,43.99999999999999,,,,,,14.4,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,24.0,,,,75.21638235495742,,
2015-11-26,,,,,43.99999999999999,,,,,,14.4,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9375,,,,75.14821348925427,,
2015-11-27,,,,,43.99999999999999,,,,,,14.4,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0,,,,,,23.9375,,,,75.09479506628355,,
2015-11-28,,,,,43.99999999999999,,,,,,14.4,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9375,,,,75.04141461531216,,
2015-11-29,,,,,43.99999999999999,,,,,,14.4,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9375,,,,74.98807210934807,,
2015-11-30,,,,,45.10000000000001,,,,,,14.51,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,487.0,,,,,,23.875,,,,74.0499506278523,,
2015-12-01,622262.520932457,947.1058326459668,574.9588663444365,1385.6461047561852,44.7,180.12186262800574,286.50848148392294,-14349.32075,-14349.32075,0.0,14.47,,15.0,10.0,141.9421187346255,95.2197974114342,98.53488183241784,152.82938128655536,89.8906306448192,145.74957774804892,138.77760756949655,149.73801504426677,156.69899602384564,93.20289383006876,165.21035011005807,157.2242827841805,132.88155982543205,140.55859434912793,187.5934372666952,146.61441887270195,90.78421806401072,158.2070616561802,183.5959254946376,,,,,,,,,,,,,,,,539.34592351826,145.01251508236,120.80199739875,244.44254191162,164.75274859375,3429.0,,,,,,,,,,,,,,,,,,4404.0,,,,570088.4171542574,1028566.449716573,1560586.6752187735,1446.844793141238,1349.89423695115,1.5229132431021415,1.9560435853476343,1.7368418183417136,868.8330258911477,452.4758288559564,352543.5124346057,435912.51883958786,788456.0312741935,,,,21.49336272175362,496.0,,,,,-975.0,24.75,,,,74.34316154458543,320.94067976949674,39415.0
2015-12-02,,,,,46.8,,,,,,14.68,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,,,,,,23.75,,,,74.31854598111248,,
2015-12-03,,,,,47.30000000000001,,,,,,14.73,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.0,,,,,,24.5625,,,,75.34195170890112,,
2015-12-04,,,,,47.899999999999984,,,,,,14.79,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,23.9375,,,,75.21669478128963,,
2015-12-05,,,,,47.899999999999984,,,,,,14.79,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9375,,,,75.10522986795462,,
2015-12-06,,,,,47.899999999999984,,,,,,14.79,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9375,,,,74.99393013639131,,
2015-12-07,,,,,47.899999999999984,,,,,,14.79,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,23.9375,,,,74.88279534181397,,
2015-12-08,,,,,47.899999999999984,,,,,,14.79,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.0,,,,,,23.9375,,,,74.77182523979967,,
2015-12-09,,,,,51.30000000000001,,,,,,15.13,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,,,,,,23.8125,,,,74.89640323443516,,
2015-12-10,,,,,51.69999999999999,,,,,,15.17,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,,,,,25.1875,,,,74.40144887958553,,
2015-12-11,,,,,53.49999999999999,,,,,,15.35,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,25.125,,,,73.93045696844958,,
2015-12-12,,,,,53.49999999999999,,,,,,15.35,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.125,,,,73.82089815304604,,
2015-12-13,,,,,53.49999999999999,,,,,,15.35,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.125,,,,73.71150169473492,,
2015-12-14,,,,,51.30000000000001,,,,,,15.13,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,24.5625,,,,73.70137677477834,,
2015-12-15,,,,,48.8,,,,,,14.88,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.0,,,,,,25.8125,,,,73.56500446751359,,
2015-12-16,,,,,45.29999999999998,,,,,,14.53,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0,,,,,,27.4375,,,38.0,73.45746092513322,,
2015-12-17,,,,,9.69230769230769,,,,,,14.26,,14.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0,,,,,,31.5625,,,38.0,100.0,,
2015-12-18,,,,,0.14285714285713347,,,,,,14.02,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0,,,,,,29.5,,,38.0,98.4997789293636,,
2015-12-19,,,,,0.14285714285713347,,,,,,14.02,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,38.0,98.35381041328075,,
2015-12-20,,,,,0.14285714285713347,,,,,,14.02,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,38.0,98.20805821045184,,
2015-12-21,,,,,7.153846153846155,,,,,,13.93,,14.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.0,,,,,,29.5625,,,38.0,94.77815076760868,,
2015-12-22,,,,,5.692307692307685,,,,,,13.74,,14.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0,,,,,,31.0,,,38.0,95.701139334109,,
2015-12-23,,,,,6.923076923076921,,,,,,13.9,,14.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.0,,,,,,30.5625,,,36.0,95.98968082323832,,
2015-12-24,,,,,6.923076923076921,,,,,,13.9,,14.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.0,,,,,,30.375,,,36.0,96.57820454500911,,
2015-12-25,,,,,6.923076923076921,,,,,,13.9,,14.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.375,,,36.0,96.43508364304762,,
